1,11,0.492570332,1.000046155,44.67945722,4.47E+01,74.45040232,158.0829787
2,22,0.477483211,1.165728459,5.857136207,5.86E+00,32.64476452,143.0405466
3,33,0.449215593,1.204058998,5.857136207,1.59E+01,38.79771093,146.1977814
4,44,0.428598856,1.24558963,5.857136207,1.14E+01,19.41674315,69.28467627
5,55,0.396733991,1.257592653,5.857136207,1.04E+01,46.6367769,139.645703
6,66,0.412508156,1.256424107,5.857136207,8.66E+00,24.60680041,93.61999331
7,77,0.424572913,1.302409377,5.857136207,9.14E+00,49.13345786,104.6722025
8,88,0.408292116,1.351012029,5.857136207,9.09E+00,20.52489849,154.2817682
9,99,0.394633979,1.373565872,5.407794374,5.41E+00,23.42932471,120.1110767
10,110,0.370884437,1.370393051,5.407794374,9.92E+00,15.35541639,106.9281454
11,121,0.343888399,1.402779865,5.407794374,6.65E+00,12.08597072,18.24784648
12,132,0.338934863,1.395533073,5.407794374,6.47E+00,10.69728014,93.13049967
13,143,0.3209504,1.446163079,5.407794374,7.16E+00,10.88247062,58.09697186
14,154,0.328624689,1.470155449,5.407794374,7.72E+00,13.34810336,89.66345602
15,165,0.325527383,1.52676474,5.407794374,6.34E+00,11.64449545,17.13684711
16,176,0.338947944,1.593220357,1.859795427,1.86E+00,13.15437127,117.7633263
17,187,0.3686894,1.630088133,1.859795427,1.07E+01,36.90701079,133.418544
18,198,0.397311108,1.637189828,1.859795427,7.69E+00,12.59324973,131.8150245
19,209,0.417820299,1.670999884,1.859795427,8.63E+00,35.63798253,144.6541832
20,220,0.422765282,1.734569849,1.859795427,8.47E+00,40.68537317,123.1007535
21,231,0.429875893,1.779228413,1.859795427,1.07E+01,19.31182394,74.12339143
22,242,0.448859232,1.86714709,1.859795427,6.26E+00,41.6913615,63.38973128
23,253,0.45649678,2.024356029,1.859795427,9.06E+00,17.98179957,113.6231202
24,264,0.437684097,2.080725048,1.859795427,1.23E+01,53.77212252,82.59253319
25,275,0.438923263,2.146306411,1.859795427,9.52E+00,15.30138459,52.52137358
26,286,0.419943044,2.171511189,1.859795427,9.16E+00,14.98118646,106.1640876
27,297,0.40280834,2.169325701,1.859795427,5.26E+00,20.03028083,119.6594504
28,308,0.388747029,2.15391404,1.859795427,8.36E+00,10.6308644,102.3426918
29,319,0.373936977,2.164042421,1.859795427,6.20E+00,14.06555548,106.7662704
30,330,0.359977955,2.314300438,1.859795427,7.18E+00,12.30896082,77.16238356
31,341,0.368869906,2.306598766,1.859795427,1.05E+01,35.67687415,64.40054089
32,352,0.367989981,2.279241215,1.859795427,5.06E+00,13.88907762,97.05691768
33,363,0.353822202,2.283114534,1.859795427,8.66E+00,11.82517194,42.48586812
34,374,0.344896881,2.270247354,1.859795427,8.47E+00,12.23545821,46.83793286
35,385,0.330125495,2.232012562,1.859795427,7.01E+00,20.69978082,110.4628566
36,396,0.322284035,2.287757636,1.859795427,8.65E+00,22.672104,111.9723003
37,407,0.308336284,2.388030148,1.859795427,8.91E+00,22.99968266,54.74109899
38,418,0.303463879,2.403027292,1.859795427,6.74E+00,13.58746907,39.00607713
39,429,0.288859386,2.42916489,1.859795427,6.33E+00,9.866432369,79.96564911
40,440,0.278669948,2.480928214,1.859795427,8.27E+00,14.36678707,79.54670751
41,451,0.261300528,2.464790583,1.859795427,8.33E+00,12.37362894,96.68979356
42,462,0.267249379,2.465706453,1.859795427,8.35E+00,12.75766385,18.01787852
43,473,0.265986516,2.416167686,1.859795427,7.13E+00,13.23599401,82.4155395
44,484,0.269939924,2.404530284,1.859795427,7.42E+00,12.84240723,83.79228636
45,495,0.262596851,2.38692702,1.859795427,8.61E+00,13.14798,37.54970293
46,506,0.264738303,2.440863156,1.859795427,7.04E+00,17.00448288,88.6064456
47,517,0.259888144,2.427812332,1.859795427,8.50E+00,13.16236337,17.58037485
48,528,0.249716392,2.3692968,1.859795427,7.29E+00,13.09741297,24.8039835
49,539,0.22850689,2.414970688,1.859795427,8.97E+00,12.9695232,70.67171836
50,550,0.223292826,2.469625412,1.859795427,7.27E+00,9.451780328,101.8409402
51,561,0.227745503,2.485900652,1.859795427,5.09E+00,8.926838646,16.85868352
52,572,0.225900711,2.513012469,1.859795427,5.73E+00,10.35115796,112.9591132
53,583,0.217024011,2.510624903,1.859795427,7.95E+00,10.12231232,38.49499669
54,594,0.214221007,2.535817524,1.859795427,4.32E+00,7.750703827,17.96958964
55,605,0.2093334,2.656001551,1.859795427,7.76E+00,10.35831786,114.9775679
56,616,0.200968556,2.712327331,1.859795427,6.15E+00,11.12028724,32.28697352
57,627,0.200695809,2.69482091,1.859795427,7.89E+00,10.78725103,32.99613783
58,638,0.186930442,2.692992412,1.859795427,5.59E+00,9.285094261,23.26566402
59,649,0.179505805,2.721644709,1.859795427,5.87E+00,8.298124517,34.68171985
60,660,0.169279972,2.684804582,1.859795427,5.39E+00,21.30096707,50.27655303
61,671,0.166052415,2.740179938,1.859795427,4.59E+00,7.210973447,28.37202619
62,682,0.165790836,2.720276676,1.859795427,5.60E+00,7.418856795,35.2318346
63,693,0.177470089,2.728335877,1.859795427,5.97E+00,8.253993728,89.66837772
64,704,0.173704116,2.684662108,1.859795427,4.81E+00,13.80484576,34.89929094
65,715,0.17919599,2.650493412,1.859795427,5.46E+00,9.989862604,24.65224505
66,726,0.181284349,2.712762886,1.859795427,5.91E+00,7.865432545,14.0445567
67,737,0.18668079,2.738970712,1.859795427,4.66E+00,9.831114033,86.2024658
68,748,0.18067276,2.79390085,1.859795427,5.81E+00,10.04547844,75.30007944
69,759,0.175944642,2.767044337,1.859795427,3.88E+00,7.220012836,84.09587574
70,770,0.169447308,2.874716698,1.859795427,5.94E+00,7.87670132,18.68465079
71,781,0.155060099,2.955207972,1.859795427,5.70E+00,7.031407069,17.13204543
72,792,0.143933557,2.984553011,1.859795427,4.77E+00,5.518141797,10.97609227
73,803,0.13482405,2.99774287,1.859795427,3.39E+00,6.86231607,23.5952808
74,814,0.123877336,2.947260811,1.859795427,4.65E+00,6.833145199,32.26134714
75,825,0.123250538,2.936930484,1.859795427,3.91E+00,6.148387842,21.59407123
76,836,0.115690541,3.221228446,1.859795427,4.78E+00,7.166867121,13.0486328
77,847,0.108506548,3.24179258,1.859795427,2.70E+00,5.816352109,11.31866049
78,858,0.110480771,3.23869381,1.859795427,4.77E+00,5.802684633,7.354376717
79,869,0.114036095,3.269864351,1.859795427,5.12E+00,7.257175857,12.78379052
80,880,0.110715678,3.270479619,1.859795427,4.43E+00,5.848951824,7.610284021
81,891,0.112171911,3.29497859,1.859795427,4.25E+00,5.437055747,7.390902283
82,902,0.124612044,3.391441541,1.859795427,4.52E+00,5.763445717,8.03104406
83,913,0.135927191,3.576756869,1.859795427,5.01E+00,14.84155811,30.61759557
84,924,0.141013249,3.658881381,1.859795427,5.04E+00,5.722929336,7.463967663
85,935,0.139656742,3.674215014,1.859795427,5.66E+00,9.210315646,19.81729847
86,946,0.12728098,3.668308102,1.859795427,4.18E+00,6.611425308,23.35886376
87,957,0.124270269,3.801935493,1.859795427,3.82E+00,5.677424949,15.58436144
88,968,0.125915684,3.895335197,1.859795427,5.38E+00,6.459054128,18.97397178
89,979,0.119988122,3.90068654,1.859795427,4.56E+00,6.961690065,8.674043814
90,990,0.115849006,3.857750287,1.859795427,4.32E+00,5.928907579,18.10892561
91,1001,0.113307202,3.815086139,1.859795427,3.84E+00,5.645021588,6.711272478
92,1012,0.112107781,3.857808761,1.859795427,4.33E+00,5.250467597,5.961190469
93,1023,0.107303049,3.902458649,1.859795427,4.79E+00,5.765060407,6.819808988
94,1034,0.097175098,3.95684322,1.859795427,4.31E+00,4.826693239,5.681212568
95,1045,0.090936608,3.939641722,1.859795427,3.67E+00,5.087764423,6.601999656
96,1056,0.086615835,3.983552404,1.859795427,3.94E+00,5.131577412,6.230173543
97,1067,0.084406461,4.077915254,1.859795427,3.41E+00,5.453477551,7.162319377
98,1078,0.084247555,4.155516273,1.859795427,3.96E+00,5.177639726,6.120071093
99,1089,0.082090859,4.095454612,1.859795427,3.66E+00,5.442536179,6.343559911
100,1100,0.080716548,4.257570827,1.859795427,4.13E+00,5.465784606,6.783366068
101,1111,0.080757675,4.570293796,1.859795427,3.32E+00,4.534687293,5.47990667
102,1122,0.081560307,4.650238466,1.859795427,3.57E+00,3.857429704,5.771915931
103,1133,0.086778215,4.69780858,1.859795427,3.30E+00,4.75801117,8.884335598
104,1144,0.092329661,4.760188932,1.859795427,3.04E+00,4.607416445,12.4348935
105,1155,0.095786399,4.81463769,1.859795427,2.71E+00,4.435841745,7.182876777
106,1166,0.097137176,4.896498067,1.859795427,3.05E+00,3.859890408,6.227314953
107,1177,0.097449185,4.919258724,1.859795427,2.51E+00,4.723149944,68.83852058
108,1188,0.095298759,4.889582124,1.859795427,2.51E+00,4.103261447,6.717450738
109,1199,0.085356277,4.91028415,1.859795427,2.89E+00,4.888251658,6.418730264
110,1210,0.083687527,4.949596057,1.859795427,3.01E+00,3.71519344,7.183786692
111,1221,0.079369613,4.903545749,1.859795427,2.80E+00,4.133347224,6.881891547
112,1232,0.080753006,4.921695277,1.83789331,1.84E+00,3.65130852,4.988474814
113,1243,0.079229731,5.053480684,1.83789331,2.32E+00,4.239432715,6.364375674
114,1254,0.079117782,5.078508828,1.83789331,2.78E+00,4.255487479,5.999940526
115,1265,0.076547899,5.186418215,1.812778878,1.81E+00,3.504414637,6.249141692
116,1276,0.073384687,5.326551564,1.812778878,2.00E+00,3.822678164,4.642275719
117,1287,0.072826882,5.322916778,1.812778878,2.03E+00,3.578080354,4.512042588
118,1298,0.069258507,5.648932652,1.812778878,1.92E+00,3.806129067,36.08472621
119,1309,0.069068368,5.651841362,1.812778878,2.72E+00,4.01982055,5.181012341
120,1320,0.06662057,5.695975147,1.812778878,2.35E+00,3.669593694,5.619464282
121,1331,0.066086508,5.56113775,1.812778878,2.09E+00,3.632757242,5.097545728
122,1342,0.067689443,5.471698307,1.812778878,1.96E+00,4.031235806,5.974617016
123,1353,0.066703806,5.515221817,1.812778878,2.94E+00,3.971995779,5.385086517
124,1364,0.068018727,5.444969554,1.812778878,2.44E+00,3.296059925,4.182758231
125,1375,0.064971907,5.456348725,1.812778878,2.65E+00,3.45321862,5.468780426
126,1386,0.066054084,5.582652428,1.812778878,2.34E+00,3.402225606,4.443918914
127,1397,0.066123774,5.643580397,1.812778878,2.50E+00,3.663614236,6.262604291
128,1408,0.065909101,5.614316308,1.812778878,2.07E+00,3.275167953,6.88766912
129,1419,0.06489865,5.655706504,1.812778878,2.59E+00,3.301461824,5.123261849
130,1430,0.066995002,5.751899532,1.812778878,1.84E+00,2.7994499,5.197970855
131,1441,0.065456776,5.812458494,1.74107464,1.74E+00,4.452885674,10.30660438
132,1452,0.061864819,5.867896291,1.74107464,2.54E+00,4.424936667,7.095387781
133,1463,0.06026663,5.701775077,1.74107464,2.58E+00,5.470623629,9.608455926
134,1474,0.058464442,5.826674602,1.74107464,2.02E+00,3.758181497,7.680691219
135,1485,0.05527283,5.873362267,1.74107464,1.92E+00,3.535273298,5.782280489
136,1496,0.053570521,5.927604184,1.74107464,2.02E+00,2.704938041,3.989344902
137,1507,0.051522525,5.856068894,1.74107464,2.16E+00,3.425062211,5.756134337
138,1518,0.049164107,5.760479602,1.74107464,2.21E+00,3.537625974,5.377143836
139,1529,0.044612605,5.694968498,1.74107464,2.03E+00,3.18448738,6.384682465
140,1540,0.0415119,5.718012676,1.74107464,2.11E+00,3.03442931,9.166211658
141,1551,0.03839445,5.853054301,1.74107464,2.13E+00,3.010132094,5.723942673
142,1562,0.03636756,5.917662707,1.74107464,1.84E+00,2.494059729,5.576748967
143,1573,0.036490889,5.94962951,1.74107464,1.79E+00,2.135415779,3.40220687
144,1584,0.038951449,6.160373666,1.546341782,1.55E+00,2.155761624,3.891092643
145,1595,0.041342901,6.613096036,1.546341782,2.05E+00,2.425767163,4.563497137
146,1606,0.039753895,6.75644275,1.546341782,2.02E+00,3.132959402,4.882462975
147,1617,0.042337913,6.628322596,1.546341782,1.84E+00,2.280325193,4.748876694
148,1628,0.044593511,7.348993799,1.546341782,1.75E+00,2.467660611,4.803738346
149,1639,0.044823853,7.530470357,1.546341782,2.00E+00,2.835989546,3.598305792
150,1650,0.046327059,7.851340937,1.546341782,1.86E+00,2.868944142,6.379908413
151,1661,0.043815177,8.087556335,1.546341782,1.90E+00,2.709068843,5.09544131
152,1672,0.04164726,7.942563364,1.546341782,2.33E+00,2.711574072,4.18902717
153,1683,0.039750657,8.017983445,1.546341782,2.33E+00,2.903230569,5.283637034
154,1694,0.037259442,8.087806767,1.546341782,2.14E+00,2.786199399,4.067474639
155,1705,0.036421027,8.016485827,1.546341782,2.03E+00,3.117405145,3.59581585
156,1716,0.032962757,8.110563316,1.546341782,2.00E+00,2.95627509,4.343128852
157,1727,0.030071651,8.089152862,1.546341782,2.34E+00,2.999881535,3.970896978
158,1738,0.030818823,8.082816669,1.546341782,1.92E+00,2.465545499,3.335373694
159,1749,0.031093905,8.103906749,1.546341782,1.84E+00,2.218525347,3.805232513
160,1760,0.030830357,8.254411815,1.546341782,1.81E+00,2.275412483,2.645555545
161,1771,0.031032963,8.468838921,1.546341782,1.87E+00,2.431816622,3.676218731
162,1782,0.031498435,8.423411206,1.546341782,1.88E+00,2.27842154,68.81746106
163,1793,0.032562368,8.530133936,1.546341782,1.73E+00,1.933611031,3.170860134
164,1804,0.032758167,8.478312638,1.546341782,1.77E+00,2.229432903,3.536420494
165,1815,0.033982288,8.491440894,1.546341782,1.64E+00,2.020607137,2.322937556
166,1826,0.031815314,8.729412915,1.546341782,1.71E+00,1.837448902,5.063076681
167,1837,0.030337682,8.636404141,1.546341782,1.82E+00,3.767359474,13.1217433
168,1848,0.029033206,8.829034698,1.546341782,1.82E+00,11.21045184,17.25249359
169,1859,0.028520476,8.468935183,1.546341782,1.83E+00,2.055933852,13.79621936
170,1870,0.030020556,8.195749664,1.546341782,5.97E+00,11.19611312,15.46032934
171,1881,0.030179225,8.128973131,1.546341782,2.22E+00,9.699188352,11.79572434
172,1892,0.028629408,8.269947753,1.546341782,2.56E+00,5.15897555,12.20049621
173,1903,0.027377883,8.120924501,1.546341782,2.06E+00,3.00076081,4.82786184
174,1914,0.028728318,8.000977414,1.546341782,1.72E+00,2.524716306,3.182210246
175,1925,0.030651801,7.885025098,1.546341782,1.72E+00,2.116715764,3.282686228
176,1936,0.030885176,7.661436999,1.546341782,1.67E+00,2.062022569,3.459449923
177,1947,0.032621903,7.575485483,1.533647854,1.53E+00,1.944070414,3.143139371
178,1958,0.032810957,7.594450072,1.533647854,1.68E+00,2.194509937,3.497345195
179,1969,0.029889583,7.600463438,1.510198761,1.51E+00,2.05452814,2.443413989
180,1980,0.027239088,7.55419061,1.510198761,1.57E+00,1.879462653,2.382445389
181,1991,0.025556341,7.59331854,1.510198761,1.56E+00,1.866160578,2.39936369
182,2002,0.024310176,7.581235891,1.510198761,1.60E+00,1.853718868,2.572147331
183,2013,0.024359963,7.522410632,1.510198761,1.59E+00,1.734539938,27.61616256
184,2024,0.023604083,7.48438688,1.510198761,1.65E+00,1.828459989,2.295081381
185,2035,0.022454646,7.5601208,1.510198761,1.58E+00,1.817766497,3.413316407
186,2046,0.020224192,7.34947432,1.510198761,1.58E+00,1.68464545,2.450246359
187,2057,0.019262504,7.435797025,1.510198761,1.59E+00,1.765964418,2.385581308
188,2068,0.017993311,7.621867775,1.510198761,1.62E+00,1.762024548,2.637869469
189,2079,0.017295834,7.598756103,1.510198761,1.57E+00,1.652449451,2.765275606
190,2090,0.017671038,7.605872965,1.510198761,1.59E+00,1.652877293,2.37845276
191,2101,0.018863487,7.682361278,1.510198761,1.64E+00,1.711024799,2.219749587
192,2112,0.01997643,7.807818094,1.510198761,1.62E+00,1.762066402,2.262933958
193,2123,0.020337812,7.917772274,1.510198761,1.52E+00,1.862893042,2.316221172
194,2134,0.019478895,8.03859899,1.510198761,1.60E+00,1.830617264,3.498190849
195,2145,0.019748551,8.094835127,1.510198761,1.58E+00,1.795760999,2.208533896
196,2156,0.018391777,8.34976915,1.510198761,1.57E+00,1.770358228,2.302242928
197,2167,0.017549422,8.367118253,1.510198761,1.60E+00,1.716275159,2.029787112
198,2178,0.016390322,8.420622282,1.510198761,1.53E+00,1.654028598,2.309972381
199,2189,0.015275286,8.546356574,1.510198761,1.57E+00,1.680332526,2.126269772
200,2200,0.013579956,8.475319959,1.510198761,1.53E+00,1.616631237,1.698903888
201,2211,0.012752376,8.598292848,1.510198761,1.54E+00,1.647315136,1.98142547
202,2222,0.012510421,8.445410534,1.510198761,1.55E+00,1.705260022,1.936197557
203,2233,0.012673803,8.67371509,1.501594446,1.50E+00,1.627350792,2.208880635
204,2244,0.012411589,8.998827058,1.501594446,1.65E+00,1.879577858,2.65746554
205,2255,0.012957774,8.889382056,1.501594446,1.54E+00,2.026527182,34.52481553
206,2266,0.013085839,9.022053337,1.501594446,1.51E+00,1.724386907,2.515111191
207,2277,0.013721041,9.25711241,1.501594446,1.55E+00,1.803921526,2.889885525
208,2288,0.013349705,9.49400376,1.501594446,1.57E+00,1.660732084,2.108717969
209,2299,0.013474368,9.455566149,1.501594446,1.52E+00,1.645124039,2.149952328
210,2310,0.013284233,9.496652225,1.501594446,1.61E+00,1.839001227,2.572308528
211,2321,0.0130225,9.487575824,1.501594446,1.58E+00,1.724078672,2.066657362
212,2332,0.012689993,9.471911296,1.493182716,1.49E+00,1.70644044,2.090405582
213,2343,0.011785073,9.374448187,1.493182716,1.74E+00,2.36926902,3.237442923
214,2354,0.010920487,9.25932186,1.493182716,2.00E+00,2.984810574,3.975175368
215,2365,0.010254053,9.133733558,1.493182716,2.03E+00,2.200942516,3.102898341
216,2376,0.010356329,8.988839083,1.493182716,1.77E+00,2.001841284,3.040309469
217,2387,0.011007387,8.80495056,1.493182716,1.54E+00,1.979122078,2.53365522
218,2398,0.01077344,8.767465439,1.491467631,1.49E+00,1.679953457,2.005518889
219,2409,0.0104043,8.885924804,1.491467631,1.52E+00,1.684688862,2.801800862
220,2420,0.010008714,8.806442745,1.438606764,1.44E+00,1.760174908,2.563481314
221,2431,0.009915665,8.834781417,1.438606764,1.66E+00,2.016561905,2.665880326
222,2442,0.010137026,8.976551931,1.438606764,1.50E+00,1.798753128,2.175197729
223,2453,0.009864528,9.018015734,1.438606764,1.53E+00,1.604907252,2.006877911
224,2464,0.009980089,8.904103805,1.438606764,1.49E+00,1.683529776,1.958752854
225,2475,0.01067191,9.050359325,1.438606764,1.52E+00,1.726799721,3.159161532
226,2486,0.011224714,9.259298366,1.438606764,1.54E+00,1.658264603,1.955925191
227,2497,0.011182979,9.540631349,1.438606764,1.52E+00,1.603058014,1.748874828
228,2508,0.011658707,9.433058349,1.438606764,1.45E+00,1.515311457,1.734879006
229,2519,0.011893059,9.497226896,1.438606764,1.50E+00,1.527825306,1.794222771
230,2530,0.011790573,9.599772064,1.438606764,1.47E+00,1.589013446,2.064754401
231,2541,0.01108213,9.677426496,1.438606764,1.50E+00,1.62847668,2.515492675
232,2552,0.010851192,9.932480315,1.411697685,1.41E+00,1.547301557,1.809080146
233,2563,0.011709855,9.663620719,1.393111755,1.39E+00,1.503601012,1.882668075
234,2574,0.011073475,9.760791393,1.393111755,1.48E+00,1.542778076,1.762861444
235,2585,0.010684377,9.755020734,1.393111755,1.50E+00,1.586097738,1.781263781
236,2596,0.010576875,9.861994501,1.393111755,1.45E+00,1.614583395,1.970815813
237,2607,0.010422531,9.984930536,1.393111755,1.45E+00,1.572768363,2.227802546
238,2618,0.010143436,10.24332821,1.393111755,1.46E+00,1.624604775,1.98754443
239,2629,0.010288889,10.36351274,1.393111755,1.46E+00,1.502990471,1.956658717
240,2640,0.009705087,10.27873803,1.393111755,1.50E+00,1.736258823,2.010621348
241,2651,0.009424323,10.28042349,1.393111755,1.46E+00,1.564987689,1.891345027
242,2662,0.009230925,10.36227226,1.393111755,1.42E+00,1.58139944,2.1862373
243,2673,0.00887765,10.30871481,1.393111755,1.45E+00,1.552798517,1.951614919
244,2684,0.008472776,10.2881715,1.393111755,1.42E+00,1.779048405,2.192385928
245,2695,0.008151179,10.17157177,1.393111755,1.60E+00,1.887123198,2.370007319
246,2706,0.008056188,10.39384205,1.393111755,1.40E+00,1.987456072,2.453225434
247,2717,0.00860422,10.27351789,1.366324791,1.37E+00,1.86658662,3.09859509
248,2728,0.008878879,9.947624607,1.366324791,1.45E+00,1.498929697,1.848379807
249,2739,0.008658596,10.08428233,1.366324791,1.41E+00,1.549070148,51.57983684
250,2750,0.008405826,10.15292429,1.366324791,1.50E+00,1.588652408,2.140682891
